TransactionId,CustId,TransactionType,TransactionAmount
42130000001,22873,debit,6270
42131000001,12166,debit,26153
42132000001,26818,debit,18196
42133000001,44833,credit,7391
42134000001,33067,credit,2983
42135000001,73118,credit,8109
42136000001,20425,credit,47018
42137000001,74169,credit,8224
42138000001,17339,credit,20066
42139000001,56760,debit,12305
42140000001,51493,debit,37699
42141000001,83355,debit,12961
42142000001,4307,credit,19064
42143000001,23432,credit,6634
42144000001,66048,credit,7438
42145000001,36599,credit,28825
42146000001,90200,credit,10937
42147000001,84743,debit,22675
42148000001,89225,credit,28388
42149000001,8848,credit,48702
42150000001,84711,debit,2152
42151000001,59237,credit,17819
42152000001,42385,credit,46694
42153000001,12928,credit,6042
42154000001,47837,debit,15459
42155000001,62101,debit,4927
42156000001,76417,debit,11590
42157000001,96811,credit,2269
42158000001,13324,debit,8284
42159000001,86736,debit,29552
42160000001,19013,debit,42533
42161000001,87248,debit,15177
42162000001,79870,credit,28741
42163000001,85649,credit,9167
42164000001,65438,credit,35826
42165000001,90293,debit,32168
42166000001,27587,debit,42080
42167000001,26992,credit,10747
42168000001,41659,debit,45606
42169000001,1110,debit,4993
42170000001,95707,credit,48276
42171000001,56844,debit,41071
42172000001,13511,debit,31973
42173000001,17469,credit,47217
42174000001,38919,debit,6259
42175000001,35975,debit,24942
42176000001,48980,debit,37956
42177000001,88776,credit,1708
42178000001,32276,credit,45291
42179000001,38660,debit,17785
42180000001,45506,debit,12041
42181000001,27751,credit,9935
42182000001,91334,credit,7160
42183000001,62779,debit,41444
42184000001,57801,debit,10714
42185000001,81994,credit,22791
42186000001,63354,credit,14945
42187000001,48276,credit,41407
42188000001,3302,credit,6857
42189000001,88951,credit,26623
42190000001,4691,debit,10409
42191000001,7866,debit,350
42192000001,14898,debit,31938
42193000001,79518,credit,43248
42194000001,52017,credit,48363
42195000001,16944,credit,4393
42196000001,94791,debit,36939
42197000001,78409,credit,30695
42198000001,21886,debit,11798
42199000001,73718,debit,27179
42200000001,60206,debit,7890
42201000001,3293,debit,9027
42202000001,32482,credit,12994
42203000001,41801,credit,22695
42204000001,52525,debit,1907
42205000001,60791,credit,48925
42206000001,63787,credit,20360
42207000001,17969,debit,17783
42208000001,5542,credit,23985
42209000001,30078,debit,1729
42210000001,69591,credit,3532
42211000001,89781,debit,27234
42212000001,57100,credit,21472
42213000001,8990,debit,25208
42214000001,84193,debit,24699
42215000001,28013,debit,3219
42216000001,5626,debit,43350
42217000001,15436,credit,45587
42218000001,61313,credit,18133
42219000001,47116,credit,1054
42220000001,33467,credit,1696
42221000001,34953,debit,46536
42222000001,24449,credit,900
42223000001,21802,credit,6172
42224000001,11229,debit,37196
42225000001,63913,debit,6270
42226000001,26942,debit,15866
42227000001,96614,debit,26361
42228000001,23576,debit,8434
42229000001,61774,credit,3268
42230000001,19203,debit,1570
42231000001,9235,debit,18232
42232000001,98271,debit,29721
42233000001,174,debit,39822
42234000001,95047,debit,16593
42235000001,32969,debit,23588
42236000001,33270,credit,28456
42237000001,82079,credit,25342
42238000001,41860,credit,48451
42239000001,97721,debit,39508
42240000001,58364,credit,15550
42241000001,79161,debit,10567
42242000001,22531,debit,45681
42243000001,48095,credit,31203
42244000001,70671,debit,3612
42245000001,5734,credit,23985
42246000001,68312,credit,30955
42247000001,40565,credit,41891
42248000001,27539,debit,19787
42249000001,82015,credit,14375
42250000001,32233,debit,18233
42251000001,88902,credit,38394
42252000001,6421,credit,38816
42253000001,6272,debit,20664
42254000001,83322,debit,32836
42255000001,59787,credit,1846
42256000001,39995,debit,6512
42257000001,67075,credit,45721
42258000001,95494,debit,25597
42259000001,17947,credit,20506
42260000001,48839,credit,21000
42261000001,46839,credit,47612
42262000001,79751,debit,39533
42263000001,1109,credit,46655
42264000001,31899,credit,2595
42265000001,51045,debit,31577
42266000001,87368,credit,39710
42267000001,46986,debit,25853
42268000001,82526,debit,36910
42269000001,926,credit,49859
42270000001,99007,credit,5216
42271000001,78302,credit,28776
42272000001,71896,credit,4080
42273000001,97473,debit,46634
42274000001,78704,debit,32803
42275000001,50796,debit,32622
42276000001,75531,credit,28373
42277000001,20851,debit,44627
42278000001,66418,credit,19146
42279000001,99861,debit,31284
42280000001,75827,credit,41545
42281000001,41713,debit,30473
42282000001,73598,debit,26830
42283000001,18704,credit,47240
42284000001,38079,debit,16709
42285000001,2633,credit,25517
42286000001,6337,credit,21441
42287000001,24252,credit,13252
42288000001,33529,debit,41931
42289000001,29348,credit,43724
42290000001,94255,credit,4828
42291000001,69915,debit,30546
42292000001,87700,debit,38093
42293000001,43829,credit,34305
42294000001,26607,credit,18969
42295000001,80555,credit,35604
42296000001,5741,debit,35086
42297000001,34051,credit,23972
42298000001,77903,debit,32682
42299000001,89040,debit,9660
42300000001,35452,debit,44200
42301000001,90180,debit,19159
42302000001,74243,debit,26950
42303000001,86115,debit,8304
42304000001,95189,debit,37046
42305000001,76493,credit,28857
42306000001,79572,credit,18654
42307000001,84501,debit,17727
42308000001,84623,credit,1674
42309000001,5921,credit,36284
42310000001,38258,debit,2951
42311000001,83912,credit,49346
42312000001,12238,credit,9034
42313000001,58803,debit,14869
42314000001,24744,debit,18479
42315000001,25434,debit,983
42316000001,53218,credit,21487
42317000001,72320,debit,28688
42318000001,98201,debit,38365
42319000001,75771,debit,43851
42320000001,54972,debit,40671
42321000001,29405,credit,45397
42322000001,55550,debit,28823
42323000001,78248,debit,42389
42324000001,56440,credit,38578
42325000001,87263,debit,16707
42326000001,6486,debit,13580
42327000001,38714,debit,4828
42328000001,5663,credit,33440
42329000001,44090,credit,44795
42330000001,21152,credit,45957
42331000001,78440,debit,22587
42332000001,48578,debit,28995
42333000001,78096,credit,41771
42334000001,51599,credit,27444
42335000001,33982,debit,6204
42336000001,8232,debit,26142
42337000001,34464,debit,19813
42338000001,25198,debit,47414
42339000001,65476,debit,2543
42340000001,32908,credit,9956
42341000001,18433,credit,47273
42342000001,99091,credit,46083
42343000001,91852,credit,5952
42344000001,30953,credit,12884
42345000001,46160,debit,48555
42346000001,74086,credit,9359
42347000001,34643,credit,3670
42348000001,23924,debit,6229
42349000001,39406,debit,24084
42350000001,86411,debit,10339
42351000001,86215,debit,14363
42352000001,2651,credit,39853
42353000001,84406,credit,15998
42354000001,89279,credit,43188
42355000001,24635,credit,7319
42356000001,51033,credit,9817
42357000001,65611,debit,43784
42358000001,555,debit,40321
42359000001,8678,credit,39926
42360000001,16201,debit,41350
42361000001,52115,credit,22625
42362000001,49148,credit,46547
42363000001,81235,debit,16630
42364000001,52305,debit,1435
42365000001,68292,credit,41285
42366000001,24495,debit,5660
42367000001,25101,credit,7248
42368000001,17352,credit,16375
42369000001,45639,credit,9008
42370000001,74445,credit,30030
42371000001,92526,debit,36257
42372000001,77447,debit,28685
42373000001,57047,credit,15337
42374000001,69124,credit,24910
42375000001,23016,debit,42653
42376000001,14344,credit,47890
42377000001,31077,credit,20569
42378000001,75391,debit,48755
42379000001,9923,credit,14118
42380000001,24380,credit,9374
42381000001,21134,debit,41057
42382000001,67039,debit,42261
42383000001,8642,credit,21518
42384000001,65395,debit,1951
42385000001,3650,credit,41474
42386000001,2976,credit,24595
42387000001,10659,credit,44925
42388000001,13844,debit,16789
42389000001,1077,credit,40334
42390000001,9869,credit,11798
42391000001,21395,debit,45272
42392000001,96273,debit,29579
42393000001,23028,credit,31419
42394000001,45532,debit,41272
42395000001,22444,credit,3521
42396000001,58140,debit,42384
42397000001,37872,credit,26154
42398000001,16058,credit,48968
42399000001,22228,credit,25669
42400000001,45438,credit,28441
42401000001,58969,debit,23264
42402000001,87442,debit,36278
42403000001,98959,debit,5603
42404000001,90735,credit,28431
42405000001,92691,debit,7760
42406000001,5080,credit,22236
42407000001,81750,credit,31146
42408000001,40642,credit,5262
42409000001,94785,credit,11499
42410000001,14047,debit,35560
42411000001,78402,credit,44957
42412000001,42910,debit,14456
42413000001,96829,debit,10571
42414000001,50009,debit,5022
42415000001,84213,debit,33225
42416000001,92883,debit,30631
42417000001,74367,debit,15246
42418000001,18286,debit,48179
42419000001,42498,debit,29421
42420000001,38737,credit,46415
42421000001,38648,credit,35867
42422000001,30304,credit,43248
42423000001,38881,debit,19545
42424000001,89289,debit,2466
42425000001,65612,debit,19413
42426000001,46942,credit,430
42427000001,75012,credit,33395
42428000001,5157,credit,7005
42429000001,76343,debit,10164
42430000001,91727,debit,33951
42431000001,24677,credit,32092
42432000001,25076,credit,43254
42433000001,23748,debit,34767
42434000001,83992,credit,4735
42435000001,1779,credit,33833
42436000001,81270,debit,12638
42437000001,20424,debit,8765
42438000001,83401,debit,8581
42439000001,41547,debit,32152
42440000001,80974,debit,17596
42441000001,65403,credit,33687
42442000001,92401,debit,43535
42443000001,83587,debit,46588
42444000001,53476,debit,44375
42445000001,74132,credit,15255
42446000001,7361,credit,46963
42447000001,68667,credit,2875
42448000001,80334,credit,43319
42449000001,44600,credit,34085
42450000001,81948,credit,7440
42451000001,95525,debit,10705
42452000001,46405,credit,21877
42453000001,81644,credit,32152
42454000001,57557,credit,30205
42455000001,78606,debit,24662
42456000001,59707,credit,18878
42457000001,36791,credit,25682
42458000001,5537,credit,23935
42459000001,76891,credit,12094
42460000001,58348,debit,30007
42461000001,61544,credit,2536
42462000001,98576,debit,21780
42463000001,65126,debit,15403
42464000001,86585,debit,12502
42465000001,95766,debit,2516
42466000001,53618,credit,16364
42467000001,60847,credit,36651
42468000001,6932,credit,33587
42469000001,73514,debit,26994
42470000001,80590,debit,39430
42471000001,91816,credit,26692
42472000001,17977,debit,21686
42473000001,5069,debit,49078
42474000001,4964,credit,13380
42475000001,23577,debit,28987
42476000001,19796,credit,6877
42477000001,16076,credit,20821
42478000001,39752,credit,23938
42479000001,93526,debit,12690
42480000001,62973,debit,43234
42481000001,84940,credit,36641
42482000001,24029,credit,48505
42483000001,5977,debit,40964
42484000001,48775,debit,26973
42485000001,7210,debit,27630
42486000001,85955,debit,36249
42487000001,84967,debit,24979
42488000001,82361,debit,29299
42489000001,62983,credit,1593
42490000001,72268,credit,47703
42491000001,10437,debit,10094
42492000001,87968,debit,42972
42493000001,8867,debit,4138
42494000001,79704,debit,20952
42495000001,74360,credit,020
42496000001,75811,debit,13697
42497000001,22877,debit,19980
42498000001,60298,debit,36396
42499000001,20850,debit,31057
42500000001,84577,debit,43577
42501000001,92749,debit,5733
42502000001,61388,credit,34351
42503000001,81108,debit,11015
42504000001,76685,debit,21497
42505000001,13687,credit,21531
42506000001,81299,credit,38671
42507000001,43019,debit,16180
42508000001,73096,debit,41965
42509000001,78296,credit,26732
42510000001,18043,debit,1919
42511000001,66722,credit,11108
42512000001,29844,debit,47491
42513000001,39957,debit,29100
42514000001,77249,credit,19617
42515000001,17904,credit,41916
42516000001,92724,debit,46074
42517000001,56428,credit,20266
42518000001,32691,debit,48484
42519000001,35322,debit,43354
42520000001,72209,debit,34824
42521000001,36924,debit,21011
42522000001,6319,credit,21096
42523000001,16278,credit,39490
42524000001,97764,debit,22523
42525000001,78983,credit,19690
42526000001,1251,debit,26708
42527000001,5235,credit,25158
42528000001,93094,credit,8648
42529000001,76293,credit,5439
42530000001,67038,credit,32023
42531000001,34795,debit,19183
42532000001,92806,debit,41219
42533000001,13573,credit,3243
42534000001,67141,credit,9522
42535000001,95384,credit,49737
42536000001,2842,debit,18876
42537000001,98793,debit,37073
42538000001,31127,credit,7978
42539000001,41898,debit,30531
42540000001,54536,credit,28634
42541000001,64238,credit,13742
42542000001,38428,debit,16457
42543000001,17179,debit,23430
42544000001,2520,credit,21728
42545000001,48649,credit,48924
42546000001,3642,debit,7378
42547000001,51049,debit,25714
42548000001,88752,credit,26266
42549000001,41736,debit,14393
42550000001,81335,credit,2558
42551000001,22194,debit,19846
42552000001,71562,debit,7685
42553000001,68411,debit,17946
42554000001,63626,credit,12506
42555000001,88987,credit,33208
42556000001,20959,debit,16873
42557000001,71740,debit,12158
42558000001,53157,credit,33029
42559000001,56479,credit,25396
42560000001,91075,debit,20429
42561000001,92345,credit,25112
42562000001,29399,debit,37562
42563000001,38745,debit,17023
42564000001,53183,debit,30970
42565000001,8486,credit,34805
42566000001,74934,credit,35294
42567000001,32429,credit,28885
42568000001,59960,debit,29852
42569000001,78734,debit,40294
42570000001,83292,credit,26260
42571000001,33655,debit,24042
42572000001,47621,debit,15418
42573000001,99710,debit,36211
42574000001,67028,debit,327
42575000001,35103,credit,19288
42576000001,93630,credit,7860
42577000001,39618,credit,28939
42578000001,74567,debit,25061
42579000001,75034,credit,9203
42580000001,74604,debit,17682
42581000001,44388,credit,12588
42582000001,53817,credit,5675
42583000001,85390,credit,44338
42584000001,34061,debit,34814
42585000001,75767,credit,25261
42586000001,40443,debit,28503
42587000001,76515,debit,24946
42588000001,8008,debit,42220
42589000001,34265,debit,37382
42590000001,95388,debit,44198
42591000001,58515,debit,8810
42592000001,21435,debit,9996
42593000001,66727,debit,1829
42594000001,4835,credit,19341
42595000001,99268,debit,13207
42596000001,5678,debit,25791
42597000001,35346,debit,36792
42598000001,8740,credit,43087
42599000001,94844,debit,13915
42600000001,33415,credit,9085
42601000001,33550,credit,4450
42602000001,90140,debit,2836
42603000001,48040,credit,26136
42604000001,6856,credit,9359
42605000001,48507,credit,31638
42606000001,18549,credit,34477
42607000001,87295,credit,41185
42608000001,80195,credit,37345
42609000001,39784,credit,45800
42610000001,58926,credit,25837
42611000001,12810,credit,29558
42612000001,95034,credit,46682
42613000001,57280,credit,21942
42614000001,56541,debit,32903
42615000001,47588,debit,15104
42616000001,5129,debit,49113
42617000001,60752,credit,41967
42618000001,62721,debit,26700
42619000001,732,credit,15900
42620000001,74239,credit,23995
42621000001,15819,debit,7030
42622000001,55043,credit,8804
